pH,Turbidity,Total Phosphorus (TP),Specific Conductance (Field),Water Temperature (Field),Total Suspended Solids (TSS),Nitrate (NO3-N),Ammonia (NH3-N),True Color,Total Organic Carbon (TOC),Total Dissolved Phosphorus (TDP),NOx (Calculated),Nitrite (NO2-N),Sulphate (SO4),Total Alkalinity,Chloride (Cl),Potassium (K)(Dissolved),Sodium (Na)(Dissolved),Magnesium (Mg)(Dissolved),Calcium (Ca)(Dissolved),Sodium Adsorption Ratio (SAR)(Calculated),Dissolved Oxygen (Field),Total Kjeldahl Nitrogen (TKN),Hardness,Fluoride (F),contaminated
8.3,2.1,0.007270000000000006,453.0,14.0,4.536,0.044,0.03,1.7899999999999998,1.124,0.0024700000000000017,0.044,0.006840000000000001,58.2,152.3,2.8,0.6,2.0,17.0,62.3,0.32,9.259499999999997,0.15459000000000006,209.0,0.26,0
8.31699999999999,1.4,0.0022200000000000015,396.43300000000005,6.944410000000001,1.8699999999999992,0.05597000000000005,0.019999999999999973,1.0,0.9500000000000003,0.0019900000000000013,0.056010000000000046,0.0020000000000000013,62.64699999999997,158.97399999999993,16.097,1.1300000000000003,11.418000000000001,18.034999999999993,59.467,1.8346000000000005,10.105399999999998,0.15777000000000005,222.73,0.26399999999999985,0
8.2,43.3,0.07322,350.4,13.1,61.100999999999985,0.08436000000000002,0.07149999999999994,27.18,7.958999999999995,0.02193999999999999,0.08503999999999991,0.0065280000000000026,22.345999999999986,186.63100000000003,21.486,3.1779999999999977,22.696000000000005,16.928,51.336999999999996,3.8843,8.1,0.56592,197.67,0.11859999999999994,1
8.4,413.2095999999999,0.81,924.0,13.0,18.0,0.15,1.05,77.46699999999997,17.54800000000001,0.3523399999999999,0.15470800000000007,0.09576000000000004,120.7,352.0,31.5,22.0,150.4,47.4,87.5,18.3,8.810199999999998,3.71361,402.28,0.23780000000000018,0
8.3,0.2,0.004,381.9,0.7,2.0,0.124,0.05,2.0,0.5,0.003,0.124,0.003,73.2,137.0,1.0,0.5,1.9,17.2,52.9,0.32079999999999975,10.97,0.1,211.0,0.28,0
8.3,2.48,0.004,344.6,2.2,2.6,0.13,0.04,1.0,0.9,0.002,0.13,0.002,45.5,140.1,3.5,0.6,4.0,14.8,47.2,0.72,12.9,0.277,181.0,0.11,0
8.1,9.28,0.022,490.3,1.1,14.7,0.232,0.05,2.2,1.3,0.006,0.232,0.003,80.0,150.9,16.0,1.1,12.0,18.4,63.7,1.87,11.69,0.1,230.0,0.28,0
8.3,3.92,0.004,399.6,10.6,8.1,0.068,0.02,2.3,1.2,0.002,0.068,0.002,60.022,162.96799999999996,8.132,1.0119999999999996,6.559999999999998,17.092,59.661,1.0709,9.8,0.15162000000000006,222.34,0.27129999999999993,1
7.9,6.38,0.022,363.0,9.9,9.5,0.074,0.05,1.0,1.3,0.002,0.074,0.003,68.0,178.5,3.7,1.1,3.8,19.0,70.3,0.57,6.61,0.43,241.0,0.25,1
8.5,1.39,0.004,294.6,12.1,2.3,0.074,0.04,3.0,1.0,0.002,0.074,0.002,35.0,119.7,2.2,0.5,2.6,13.0,40.0,0.51,9.8,0.074,154.0,0.09,1
8.1,6.2,0.012,358.9,13.098,3.8,0.752,0.05,3.8,1.9,0.003,0.759,0.006,38.1,125.0,20.1,1.0,11.2,15.5,42.1,2.09,9.09,0.23,169.0,0.11,1
8.315999999999995,20.6828,0.009,350.8,12.3,26.72299999999999,0.075,0.02,24.0,4.7,0.007,0.075,0.002,15.073999999999996,194.78100000000003,16.855999999999995,2.830999999999999,19.102,16.537,56.209,3.1841999999999984,9.8,0.28900000000000015,200.4,0.11789999999999994,1
8.2,1.3,0.007,469.3,11.713,2.3,0.046,0.05,2.4,1.0,0.007,0.046,0.005,76.2,167.0,5.6,0.9,4.7,20.0,67.2,0.7,8.39,0.14,250.0,0.3,1
8.5,0.8,0.004,368.0,14.211609999999997,0.5,0.004,0.04389999999999999,2.1,1.492,0.005,0.004,0.005,49.8,142.9,2.9,0.8,3.3,16.1,49.7,0.58,8.823500000000001,0.14,222.0,0.3,1
8.1,120.0,0.081,317.9059999999999,8.872710000000007,146.76899999999995,0.104,0.05,24.0,6.7,0.005,0.107,0.005,36.6,141.0,4.9,1.1,5.1,12.6,43.7,0.96,10.128599999999999,0.49,162.0,0.22,1
8.258999999999995,6.0,0.006740000000000005,382.607,9.814740000000002,6.719999999999999,0.04913999999999999,0.05109999999999993,5.0,1.7119999999999995,0.002960000000000002,0.05143000000000003,0.0047900000000000035,61.496999999999986,140.054,10.202000000000004,0.8710000000000006,6.649000000000005,15.687999999999997,52.57600000000002,1.1313000000000006,9.970899999999999,0.18933000000000003,198.84,0.26130000000000014,0
8.206000000000007,5.116400000000004,0.010850000000000005,388.668,6.3,9.370000000000003,0.049900000000000055,0.052899999999999905,8.177,2.5670000000000006,0.003150000000000002,0.05072999999999995,0.004994000000000004,62.73299999999997,139.9655,10.472999999999997,1.0520000000000005,7.913999999999999,15.718999999999994,54.335999999999984,1.3508000000000002,10.902899999999999,0.20585000000000003,202.18,0.25700000000000006,0
8.4,4.17,0.013,526.0,17.7,4.2,0.047,0.04,16.6,6.3,0.004,0.047,0.002,12.2,270.1,8.7,2.7,18.3,21.9,72.6,2.66,8.4,0.364,268.0,0.12,1
8.6,0.74,0.002,302.9,9.4,0.6,0.059,0.02,1.824,1.0,0.002,0.059,0.002,31.6,121.2,2.4,0.6,3.0,12.6,38.1,0.6,10.6,0.05,180.0,0.09,0
8.2,2.2,0.006,476.0,0.8,3.6,0.25,0.05,1.0,0.9,0.002,0.25,0.002,69.0,175.5,14.0,1.3,12.0,20.0,69.0,1.8,12.9,0.099,250.0,0.26,1
8.3,80.0,0.027,331.0,10.0,53.7,0.122,0.02,15.0,3.4,0.002,0.122,0.005,40.9,142.2,2.8,0.9,4.0,10.0,47.1,0.75,10.1801,0.25,166.0,0.21,1
8.2,334.9809999999998,0.68,1670.0,0.0,25.0,1.0,0.61,48.683000000000014,13.75899999999999,0.33404999999999996,1.0026299999999992,0.06473600000000002,231.4,351.1,234.9,17.3,254.9,42.7,63.1,35.0,11.3084,2.6673499999999994,332.43,0.24419999999999983,1
8.4,2.38,0.006,343.0,8.1,0.5,0.108,0.05,1.0,0.8,0.001,0.108,0.003,42.0,136.0,1.8,0.51,3.1,15.0,48.0,0.55,11.06,0.148,175.0,0.15,0
8.4,0.43,0.003,338.7,8.8,0.5,0.19,0.04,1.0,1.0,0.003,0.19,0.0044,26.0,156.7,0.8,0.7,2.6,14.0,50.8,0.46,10.5,0.117,183.0,0.12,0
8.3,1.01,0.007,778.0,15.5,0.5,0.005,0.05,8.6,4.5,0.003,0.005090000000000003,0.003,47.0,227.6,120.0,4.4,71.1,31.2,66.1,10.2,8.96,0.34,294.0,0.15,1
8.3,15.2776,0.09,1290.0,1.5,22.0,1.91,0.25,17.482,7.9529999999999985,0.027769999999999996,1.91,0.014899999999999984,249.0,360.5,53.9,5.7,122.0,54.0,85.5,14.6,12.441300000000002,0.95,438.73,0.2202999999999999,1
8.4,3.41,0.036,406.8,10.8,7.4,0.956,0.08,4.2,1.5,0.016,0.967,0.011,52.0,143.0,12.0,1.6,10.0,15.0,49.0,1.77,11.49,0.328,183.0,0.16,1
8.3,0.68,0.003,339.9,10.1,2.0,0.179,0.05,2.0,0.8,0.001,0.179,0.005,41.4,128.0,6.5,0.6,4.9,15.0,43.9,0.9,9.25,0.1,171.0,0.12,0
8.226000000000004,21.5,0.02411999999999999,324.6630000000001,9.515109999999998,31.473999999999986,0.04985000000000005,0.05289999999999995,7.829000000000004,2.502,0.003930000000000003,0.05086999999999994,0.005050000000000003,44.00299999999999,144.63500000000005,7.804999999999999,1.1399999999999997,8.254000000000008,14.414000000000001,50.751999999999995,1.4415999999999998,10.107500000000005,0.21472999999999998,178.65,0.22400000000000012,0
8.1,9.35,0.021,334.2,5.4,0.5,0.022,0.1,32.5,9.2,0.008,0.022,0.003,12.0,166.8,1.6,0.8,3.9,12.0,47.0,0.72,11.0,0.368,170.0,0.11,0
8.2,0.59,0.008,457.3,1.2,2.0,0.162,0.05,2.1,1.0,0.002,0.164,0.005,70.0,176.0,12.0,1.1,8.5,21.8,70.0,1.25,12.353999999999992,0.1,265.0,0.27,0
8.2,1.15,0.003,340.8,0.0,0.5,0.122,0.04,1.0,0.6,0.002,0.122,0.0044,41.4,139.8,2.5,0.5,2.4,13.4,46.0,0.44,15.3,0.07,178.0,0.11,0
8.2,5.1,0.012,395.9,9.688,7.4,0.092,0.05,2.4,1.1,0.006,0.092,0.005,66.9,144.0,5.9,0.8,5.3,16.9,56.1,0.88,9.56,0.1,210.0,0.29,1
8.4,0.71,0.002,368.2,2.9,0.5,0.068,0.02,1.0,0.9,0.002,0.068,0.002,61.33700000000002,158.69199999999998,10.214999999999996,1.0208,8.134000000000004,17.435000000000006,58.210000000000015,1.3187999999999993,11.7,0.1458200000000001,218.64,0.2624,0
8.0,15.280000000000005,0.13,1610.0,0.0,18.4,1.0,0.71,35.182000000000016,12.897999999999998,0.07289,1.003599999999999,0.07766400000000004,421.3,594.0,206.1,14.9,329.8,80.6,113.8,33.5,7.763499999999998,1.7446599999999994,538.07,0.3115999999999998,1
8.336999999999989,1.03,0.002720000000000002,360.25880000000006,9.873000000000005,1.278,0.07699999999999997,0.01999999999999997,1.0,0.680000000000001,0.0022700000000000016,0.07699999999999997,0.0020000000000000013,60.759000000000015,160.35699999999994,27.565000000000005,1.112,14.455,18.320999999999994,58.742000000000004,2.3234000000000012,9.503600000000004,0.14806000000000005,221.34,0.2541,1
8.3,0.73,0.002,328.4,1.5,0.5,0.122,0.04,1.0,0.7,0.002,0.122,0.002,44.1,137.2,2.3,0.5,2.7,14.3,46.8,0.49,12.7,0.191,182.0,0.14,0
8.3,20.0,0.022,258.7,10.2,10.0,0.101,0.05,6.2,1.6,0.003,0.104,0.005,27.1,111.0,1.7,0.5,1.8,11.5,36.5,0.37,10.99,0.14,139.0,0.1,0
8.2,18.0,0.037,347.7,12.5,22.0,0.413,0.05,8.3,2.8,0.009,0.426,0.012,39.4,133.0,8.8,1.1,8.6,14.5,44.5,1.58,9.68,0.24,166.0,0.13,1
8.3,1.3454000000000002,0.02,590.0,0.5,1.0,0.12216999999999992,0.05,7.018999999999995,3.630000000000001,0.011210000000000005,0.12888,0.007914000000000004,24.9,294.7,11.1,2.2,20.0,22.3,79.8,2.8,12.590100000000001,0.28745,295.23,0.11346999999999989,1
8.0,0.47,0.002,448.4,0.2,0.5,0.166,0.04,1.0,0.7,0.002,0.166,0.002,80.1,162.2,1.8,0.8,3.0,18.2,66.1,0.46,15.7,0.229,240.0,0.27,0
8.4,1.4,0.002,299.2,7.4,1.8,0.129,0.02,1.0,0.9,0.002,0.129,0.002,63.47700000000003,157.80399999999997,25.096,1.2450000000000003,18.963,18.241999999999994,59.60999999999996,3.0572000000000004,11.0,0.13174000000000002,225.17,0.25910000000000005,0
8.3,0.48,0.004,346.0,0.4,0.5,0.173,0.04,1.0,1.3,0.002,0.173,0.0044,43.6,135.1,3.5,0.5,3.3,15.5,49.1,0.58,13.4,0.208,194.0,0.15,1
8.4,5.91,0.026,941.0,9.8,7.7,0.62,0.9,10.5,5.2,0.01,0.62,0.15,92.8,333.4,19.4,5.2,69.9,56.1,82.3,8.4,10.6,0.688,431.0,0.24600000000000016,1
8.4,0.88,0.006,398.03899999999993,16.806830000000005,2.0000000000000004,0.01,0.05,2.6,2.0,0.002,0.012,0.005,60.2,150.0,5.3,0.8,4.2,17.0,55.7,0.7,8.824799999999994,0.12,206.0,0.27,0
8.1,5.5,0.031,1799.0,-0.021,5.2,1.86,0.2,5.9,5.4,0.013,1.86,0.005,276.0,364.0,212.0,5.9,185.0,65.8,104.0,20.1,11.98,0.74,530.0,0.2,1
8.302999999999992,2.9,0.008030000000000006,394.36379999999997,12.173360000000002,4.556999999999999,0.05178999999999993,0.020099999999999972,1.0,1.005,0.002700000000000002,0.05198999999999994,0.004192000000000002,58.087999999999994,163.68199999999996,22.313000000000006,1.163,14.918,17.563,59.30399999999999,2.3977000000000013,9.450399999999995,0.16860999999999998,222.52,0.2785,0
8.2,0.77,0.006,361.8,0.1,0.5,0.018,0.1,7.9,0.8,0.003,0.018,0.003,11.0,181.4,4.6,1.1,8.3,12.0,49.0,1.5,13.1,0.272,179.0,0.08,1
8.1,2.5,0.012,802.0,-0.003,2.8,1.55,0.05,6.7,3.1,0.005,1.56,0.008,51.0,365.0,32.1,4.0,28.2,46.9,82.7,3.5,12.59,0.29,400.0,0.17,1
8.3,5.06,0.024,394.9,8.1,12.7,0.022,0.02,3.3,2.1,0.003,0.022,0.002,60.90999999999999,161.60899999999998,23.167999999999996,1.4870000000000005,15.229000000000006,17.269000000000005,58.67700000000001,2.467900000000002,12.2,0.21538999999999994,221.56,0.2494,0
8.1,1.02,0.002,367.7,0.5,0.5,0.097,0.04,1.0,1.0,0.0020300000000000014,0.097,0.002,51.2,142.0,2.0,0.7,2.7,14.1,53.4,0.46,13.8,0.07,194.0,0.21,1
8.2,17.9,0.02,334.6,8.2,27.7,0.07,0.04,15.7,4.5,0.006,0.07,0.002,34.5,149.2,2.6,0.8,3.5,13.0,51.9,0.61,10.1,0.3,183.0,0.21,1
8.2,8.2,0.008,422.0,7.0,26.6,0.167,0.05,2.3,1.0,0.001,0.167,0.003,65.0,162.3,3.3,0.81,3.1,16.0,60.0,0.5,10.76,0.17,226.0,0.27,1
8.3,1.8,0.006200000000000003,359.0,12.182279999999999,2.6310000000000002,0.07699999999999997,0.020399999999999974,2.471,1.2560000000000004,0.002900000000000002,0.07719999999999995,0.002756000000000001,58.065999999999995,178.7,21.569999999999997,1.2930000000000004,18.671000000000006,18.057000000000002,59.074000000000005,2.9915999999999996,9.191099999999997,0.13860000000000003,228.0,0.25860000000000005,0
8.0,52.52699999999999,0.26,644.0,17.0,97.5,0.6,0.21,34.635999999999996,11.636999999999995,0.04937000000000001,0.6,0.03334999999999998,112.4,193.6,28.8,5.1,67.5,22.4,42.4,11.9,7.1945000000000014,1.2,187.11,0.15330000000000008,1
8.3,20.8235,0.145,1049.0,6.786809999999997,29.0,0.96,0.9000000000000018,29.738000000000014,10.770999999999999,0.05395999999999998,0.96,0.08,181.9,300.7,53.0,6.4,109.5,47.5,69.3,14.3,10.541399999999994,0.976,368.89,0.2487000000000002,1
8.1,3.51,0.061,500.8,1.1,6.4,1.696,0.07,5.4,1.6,0.032,1.715,0.019,59.0,140.6,32.0,2.6,25.8,17.4,50.2,4.44,12.93,0.52,194.0,0.15,1
8.5,5.567600000000001,0.02,572.0,12.5,6.0,0.6,0.9,18.055999999999997,6.553000000000002,0.008280000000000004,0.6010900000000003,0.08490000000000006,20.1,285.0,11.2,2.7,24.2,22.3,73.9,3.49,9.712100000000007,0.42545,282.69,0.13690000000000005,1
8.2,0.21,0.004,364.5,1.435,3.2,0.309,0.05,2.0,0.7,0.001,0.309,0.005,43.0,156.0,0.4,0.6,2.8,14.5,53.4,0.48,12.28,0.1,193.0,0.12,0
8.2,7.85,0.028,293.5,14.3,13.8,0.517,0.05,4.3,1.2,0.009,0.524,0.007,34.0,112.7,5.5,0.96,4.6,11.0,37.0,0.94,9.18,0.291,135.0,0.12,1
8.4,0.4,0.002,382.2,7.9,0.5,0.065,0.04,2.0,0.8,0.001,0.065,0.0044,58.3,146.7,1.0,0.6,1.9,15.3,57.8,0.31,10.7,0.07,210.0,0.26,1
8.7,14.0,0.1,1380.0,9.6,16.0,0.374,0.05,28.8,11.1,0.017,0.374,0.003,220.0,339.5,140.0,7.8,163.3,49.8,71.6,21.0,9.5,1.34,383.0,0.21,1
8.3,21.0,0.018,314.3,7.2,34.4,0.115,0.05,4.0,1.5,0.002,0.117,0.005,39.1,141.0,0.8,0.4,1.5,12.4,44.7,0.28,11.49,0.1,166.0,0.24,0
8.3,0.39,0.009,378.9,8.2,0.5,0.127,0.1,1.0,0.7,0.002,0.127,0.003,59.7,144.8,0.8,0.5,1.6,13.5,49.0,0.29,10.1,0.089,209.0,0.29,0
8.2,2.8,0.005,512.0,0.087,3.0,0.201,0.05,2.0,0.9,0.002,0.201,0.005,85.0,175.0,9.7,0.9,6.0,19.8,66.6,0.91,12.6,0.12,248.0,0.3,0
8.3,0.71,0.004,345.5,3.6,2.0,0.109,0.05,2.0,0.6,0.003,0.109,0.005,49.8,132.0,2.0,0.5,2.2,15.3,50.4,0.39,10.99,0.12,189.0,0.15,0
7.7,2.5019,0.04,661.0,2.0,3.4,0.6,0.5,6.638000000000002,3.7560000000000002,0.022949999999999995,0.6,0.03217199999999998,33.3,217.9,18.9,3.0,25.0,31.4,91.9,3.18,10.632800000000007,0.7680500000000005,328.51,0.11989999999999998,0
8.4,1.8,0.006,274.14000000000004,15.71655999999999,2.0,0.089,0.05,3.0,0.8,0.002,0.089,0.005,36.9,114.0,1.3,0.4,1.9,13.1,36.9,0.39,9.0043,0.1,146.0,0.11,0
8.2,1.81,0.018,351.5,0.9,5.0,0.137,0.1,1.0,0.7,0.016,0.137,0.003,45.7,138.0,1.8,0.5,2.2,15.5,48.6,0.39,13.3,0.114,178.0,0.13,0
8.3,14.2,0.015,248.0,13.1,12.2,0.106,0.05,2.8,0.9,0.002,0.106,0.003,27.0,105.0,1.2,0.44,1.3,11.0,34.0,0.27,10.28,0.161,124.0,0.11,0
8.2,7.56,0.061,712.7,0.0,9.9,2.48,0.9,6.1,4.9,0.046,2.48,0.15,253.5,388.3,124.9,6.2,159.6,62.4,109.4,17.2,12.5,0.914,500.0,0.26530000000000004,1
8.2,21.8,0.215,826.0,11.4,48.8,0.2,0.1,126.0,18.6,0.144,0.208,0.008,98.0,331.1,25.0,12.0,61.0,41.0,63.0,8.46,8.0,1.55,319.0,0.18,1
8.4,6.18,0.009,230.5,11.9,6.3,0.081,0.02,2.3,1.3,0.003,0.081,0.002,54.93499999999999,144.149,12.014,0.9752999999999997,8.335999999999999,15.99400000000001,53.69000000000002,1.4032999999999995,12.0,0.14844999999999994,204.67,0.2517,1
8.34199999999999,1.28,0.0033000000000000026,383.5699999999999,13.0,1.8989999999999991,0.06500000000000013,0.01999999999999997,1.3670000000000002,0.905,0.002680000000000002,0.06510000000000012,0.0020000000000000013,57.73299999999999,163.65200000000002,19.426000000000005,1.1360000000000001,14.482999999999999,18.240999999999996,59.135,2.319400000000001,8.987399999999996,0.12988000000000002,224.07,0.25709999999999994,1
8.3,0.84,0.003,319.6,1.8280300000000005,0.5,0.126,0.05,1.0,0.6,0.002,0.126,0.003,49.0,129.1,1.8,0.5,1.9,14.2,44.3,0.35,12.35,0.12,176.0,0.38,0
8.2,4.758699999999999,0.03,836.0,7.3,4.2,0.13429999999999984,0.12,17.778999999999993,5.852000000000001,0.013359999999999992,0.1369500000000001,0.0055600000000000024,110.0,375.6,10.7,6.4,63.9,48.5,58.2,8.75,10.666899999999991,0.45,357.41,0.19669999999999996,1
8.3,0.63,0.002,403.1,8.3,0.5,0.061,0.04,2.0,1.2,0.001,0.061,0.0044,59.5,156.2,1.8,0.9,2.6,16.6,61.3,0.42,10.9,0.26,218.0,0.27,1
8.283999999999997,2.0383999999999993,0.006390000000000004,424.81699999999995,4.1,3.0239999999999996,0.09301999999999999,0.05259999999999995,2.57,1.1709999999999998,0.003730000000000003,0.09302999999999999,0.005038000000000003,66.61599999999999,148.06799999999998,22.90299999999999,1.091,17.842999999999993,17.292,56.46499999999998,2.9579000000000004,12.0054,0.14812,212.09,0.26550000000000007,0
8.3,100.0,0.024,302.0,8.5,74.3,0.112,0.02,10.0,2.3,0.002,0.112,0.005,34.1,140.0,1.8,0.7,2.1,9.1,45.0,0.4,10.782200000000005,0.15,154.0,0.19,1
8.3,2.26,0.012,426.0,2.4,4.5,0.026,0.02,1.6,1.1,0.013,0.026,0.002,64.731,159.173,25.542999999999996,1.3550000000000002,18.663,17.67,59.14100000000002,3.038499999999999,12.6,0.16519000000000003,224.21,0.3067999999999999,1
8.0,6.8,0.024,1026.0,0.071,7.0,1.22,0.07,8.6,3.2,0.014,1.24,0.018,120.0,400.0,45.1,5.6,57.8,58.2,91.1,6.69,10.41,0.37,467.0,0.23,1
8.1,0.71,0.002,387.4,1.5,2.6,0.131,0.04,1.0,0.5,0.002,0.131,0.002,80.2,135.4,1.3,0.5,2.0,16.5,57.9,0.33,16.6,0.079,216.0,0.31,0
8.3,0.87,0.004540000000000003,320.0,9.781230000000004,0.5,0.022973999999999987,0.05,1.325,0.6,0.0032400000000000024,0.022969999999999983,0.004110000000000003,44.3,138.2,0.9,0.6,1.7,12.7,49.7,0.3,9.940399999999997,0.141,187.0,0.2540999999999999,0
8.5,9.23,0.016,496.2,18.8,9.7,0.007,0.05,13.2,5.6,0.004,0.007,0.003,15.0,265.4,16.0,3.2,22.0,20.0,59.0,3.5,8.51,0.375,243.0,0.13,1
8.2,1.3,0.003,388.2,0.7,2.4,0.131,0.04,1.0,0.9,0.002,0.131,0.002,77.8,142.1,1.9,0.7,2.8,16.5,59.7,0.45,15.5,0.208,228.0,0.26,0
8.3,1.82,0.004,329.0,1.8,0.5,0.1,0.04,1.0,1.1,0.002,0.1,0.002,36.3,143.0,2.5,0.7,2.9,14.2,47.0,0.52,15.1,0.072,180.0,0.13,0
8.2,4.7,0.026,960.0,18.718,2.8,0.145,0.05,19.1,9.4,0.008,0.155,0.01,42.8,209.0,169.0,4.4,78.0,31.7,58.9,11.6,8.99,0.57,278.0,0.17,1
8.2,3.2,0.007,413.5,16.178,5.9,0.124,0.05,11.4,4.3,0.004,0.124,0.005,44.1,170.0,7.6,1.0,5.2,16.4,56.6,0.87,9.1,0.28,209.0,0.25,1
8.3,1.7,0.007,375.8,9.9,2.2,0.004,0.04,7.1,3.9,0.003,0.003750000000000003,0.002,19.2,196.0,3.9,1.5,8.7,14.8,57.3,1.45,10.2,0.256,214.0,0.1,0
8.4,4.75,0.01,264.3,14.9,5.2,0.095,0.1,2.5,0.8,0.001,0.095,0.003,25.9,111.3,1.5,0.4,1.8,10.7,32.1,0.39,9.4,0.09,134.0,0.08,0
8.2,2.4,0.01,401.8,12.835,7.5,0.094,0.05,3.4,2.2,0.002,0.094,0.005,57.6,142.0,11.0,0.7,7.1,15.7,53.7,1.2,9.77,0.17,199.0,0.27,1
8.3,10.2,0.09,1541.0,-0.1,12.7,1.497,0.05,19.1,6.8,0.057,1.562,0.065,140.0,318.3,220.0,7.6,169.6,49.2,80.4,21.1,16.15,0.82,422.0,0.2,1
8.2,1.8,0.007,426.0,15.9,2.7,0.038,0.05,3.4,1.0,0.002,0.038,0.005,61.2,166.0,3.6,0.9,3.6,18.0,59.7,0.57,7.1,0.1,223.0,0.29,1
8.2,4.42,0.03,397.4,0.2,10.8,0.618,0.14,2.2,3.2,0.009,0.622,0.004,45.9,144.5,10.7,1.2,9.3,15.3,49.4,1.64,15.0,0.2,188.0,0.14,1
8.229000000000006,4.2,0.008980000000000007,390.53799999999995,9.008929999999998,6.803999999999999,0.04975000000000005,0.05719999999999994,5.673000000000001,2.131,0.0030500000000000024,0.05072999999999995,0.004970000000000004,63.188999999999986,139.51799999999997,10.071,0.8937000000000004,7.066000000000005,15.739999999999995,53.07900000000001,1.2131999999999996,10.287099999999993,0.1924600000000001,199.69,0.26520000000000027,0
7.8,6.3,0.063,1626.0,0.0,3.7,1.1,2.11,11.9,9.4,0.043,1.1,0.08,320.0,434.3,110.0,9.6,220.0,61.0,94.0,25.0,8.1,2.163,447.0,0.4358000000000001,1
8.314999999999985,1.3960000000000008,0.0046400000000000035,397.0,7.7,2.1,0.07,0.02,4.3,1.0,0.0030000000000000022,0.07,0.002,60.614,162.48500000000004,20.721,1.268,14.623000000000001,18.126,59.567,2.3361000000000014,9.8,0.15926999999999997,224.75,0.2587999999999999,0
8.4,3.6,0.034,1142.0,-0.1,3.5,2.15,0.45,6.5,4.1,0.019,2.19,0.04,142.0,401.0,70.4,5.5,82.1,63.2,104.0,8.97,13.05,0.95,494.0,0.18,1
8.3,7.52,0.008,261.1,10.1,7.9,0.091,0.04,3.6,1.5,0.002,0.091,0.002,25.3,114.1,1.5,0.4,1.9,11.2,37.7,0.38,9.5,0.06,141.0,0.11,0
7.8,6.7,0.043,1041.0,0.0,9.8,2.03,0.15,3.7,2.5,0.025,2.05,0.012,113.0,422.0,33.2,5.5,57.8,58.6,90.5,6.7,11.0,0.4,476.0,2.6,0
8.3,2.06,0.004,311.4,3.3,0.5,0.074,0.04,1.0,0.6,0.002,0.074,0.002,40.8,128.7,2.0,0.5,2.1,13.3,43.5,0.39,12.8,0.161,167.0,0.14,0
8.5,1.09,0.004,261.8,15.2,2.1,0.055,0.05,1.0,1.0,0.002,0.055,0.002,27.4,111.3,1.9,0.5,1.9,11.0,34.2,0.4,10.5,0.06,139.0,0.1,1
8.3,2.74,0.003,261.3,5.0,5.4,0.12,0.02,1.0,0.9,0.002,0.12,0.002,42.5,135.4,3.3,0.6,4.0,13.7,46.1,0.73,14.0,0.06,177.0,0.11,0
8.3,2.76,0.009,585.0,15.5,3.2,0.303,0.04,13.7,5.6,0.002,0.303,0.002,28.7,257.1,24.3,3.2,26.4,24.3,65.2,3.95,7.9,0.265,272.0,0.08,1
8.251999999999995,0.95,0.002990000000000002,355.0,2.8,1.8640000000000003,0.044,0.02,1.641,0.6980000000000001,0.0019600000000000017,0.044,0.003894000000000001,59.7,151.4,2.2,0.6,1.8,17.0,64.6,0.28,11.755199999999997,0.08231999999999996,214.0,0.27,0
8.0,3.36,0.014,449.1,12.2,4.4,0.081,0.1,2.4,1.2,0.003,0.081,0.003,53.3,179.6,5.1,1.1,5.2,16.8,59.8,0.84,8.3,0.246,233.0,0.25,1
7.8,56.0,0.248,965.0,15.479,80.0,0.382,0.05,28.0,10.3,0.014,0.388,0.006,154.0,155.0,114.0,5.2,123.0,25.6,40.6,21.4,5.97,1.03,207.0,0.15,1
8.2,5.24,0.01,408.0,10.0,0.5,0.12,0.1,2.9,1.3,0.005,0.12,0.003,51.0,159.7,7.6,1.1,10.0,18.0,56.0,1.64,10.4,0.299,205.0,0.23,1
8.2,1.0,0.004,104.9,0.0,0.5,0.13,0.04,1.0,0.4,0.002,0.13,0.0044,78.0,133.0,0.8,0.4,1.6,16.0,57.0,0.26,12.5,0.073,210.0,0.35,0
8.0,143.0,0.202,179.1,11.0,100.0,0.018,0.04,88.4,19.0,0.03,0.018,0.002,8.1,89.5,0.9,0.8,2.4,5.6,28.4,0.58,10.7,0.889,98.0,0.08,1
8.4,1.3,0.005,298.987,15.632969999999998,2.0,0.071,0.05,2.0,0.9,0.003,0.071,0.005,38.6,113.0,1.4,0.4,2.1,13.1,36.6,0.41,9.0166,0.1,145.0,0.1,0
8.2,17.0,0.071,1617.0,4.9,25.0,1.21,0.21,34.0,14.7,0.026,1.23,0.013,118.0,308.0,271.0,8.0,184.0,48.1,85.7,22.5,10.42,1.34,402.0,0.25,1
8.4,1.32,0.006,293.5,15.3,0.5,0.067,0.05,1.0,0.8,0.003,0.067,0.003,36.0,116.1,2.3,0.5,2.2,12.7,40.0,0.43,8.84,0.1,148.0,0.12,1
8.3,4.97,0.007,238.2,8.1,2.4,0.014,0.04,18.5,4.6,0.004,0.014,0.002,12.5,128.1,0.6,0.5,1.9,8.2,39.9,0.39,10.7,0.273,136.0,0.17,1
8.7,9.019200000000003,0.06,1167.0,8.6,10.0,0.78,0.9,24.113000000000014,10.846999999999998,0.026069999999999975,0.78,0.08,196.0,367.7,52.0,7.2,124.4,54.9,69.6,15.8,10.429600000000002,0.948,391.62,0.268,1
8.3,23.5,0.215,711.3,-0.1,44.8,0.343,0.37,49.6,11.7,0.095,0.347,0.004,73.0,246.2,44.0,8.3,73.0,29.0,41.0,12.3,12.87,1.268,217.0,0.19,1
